Columna1	Columna2	Columna3	Columna4	Columna5
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	2	1	2
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	5	1	5
17999	JERINGA 10ML	1	1	1
17999	JERINGA 10ML	1	1	1
18000	JERINGA 1ML	1	1	1
18000	JERINGA 1ML	1	1	1
18000	JERINGA 1ML	1	1	1
18000	JERINGA 1ML	1	1	1
18000	JERINGA 1ML	1	1	1
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	4	1	4
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	4	1	4
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	6	1	6
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	6	1	6
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	3	1	3
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	1	1	1
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	2	1	2
18001	JERINGA 20ML	3	1	3
18002	JERINGA 3ML	1	0.5	0.5
18002	JERINGA 3ML	1	0.5	0.5
18003	JERINGA 5ML	2	1	2
18003	JERINGA 5ML	1	1	1
18003	JERINGA 5ML	1	1	1
18003	JERINGA 5ML	1	1	1
18003	JERINGA 5ML	1	1	1
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	2	5	10
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	2	5	10
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18004	LLAVE TRIPLE VIA	1	5	5
18005	NYLON #4	1	7	7
18007	SUEROVIT 2ML AMP	1	40	40
18007	SUEROVIT 2ML AMP	1	40	40
18007	SUEROVIT 2ML AMP	1	40	40
18007	SUEROVIT 2ML AMP	1	40	40
18007	SUEROVIT 2ML AMP	1	40	40
18007	SUEROVIT 2ML AMP	1	40	40
18007	SUEROVIT 2ML AMP	1	40	40
18007	SUEROVIT 2ML AMP	1	40	40
18007	SUEROVIT 2ML AMP	1	40	40
18007	SUEROVIT 2ML AMP	1	40	40
18007	SUEROVIT 2ML AMP	1	40	40
18007	SUEROVIT 2ML AMP	1	40	40
18008	PRONTEL 100MG/5ML JRBE X20ML	1	11	11
18009	PRODEFEN PLUS SOBRE	5	9	45
18009	PRODEFEN PLUS SOBRE	3	9	27
18009	PRODEFEN PLUS SOBRE	5	9	45
18009	PRODEFEN PLUS SOBRE	10	9	90
18010	INMUNO PED SOBRE	10	4	40
18010	INMUNO PED SOBRE	20	4	80
18010	INMUNO PED SOBRE	20	4	80
18011	TRIGLIOUT 100MG TAB	10	3.5	35
18011	TRIGLIOUT 100MG TAB	5	3.5	17.5
18015	TRICOFAR ORAL 500MG TAB	20	1.5	30
18015	TRICOFAR ORAL 500MG TAB	20	1.5	30
18015	TRICOFAR ORAL 500MG TAB	20	1.5	30
18015	TRICOFAR ORAL 500MG TAB	20	1.5	30
18015	TRICOFAR ORAL 500MG TAB	20	1.5	30
18015	TRICOFAR ORAL 500MG TAB	21	1.5	31.5
18015	TRICOFAR ORAL 500MG TAB	14	1.5	21
18015	TRICOFAR ORAL 500MG TAB	4	1.5	6
18015	TRICOFAR ORAL 500MG TAB	4	1.5	6
18015	TRICOFAR ORAL 500MG TAB	21	1.5	31.5
18018	LINDONOSTRUM 2% GEL X30G	1	20	20
18020	HEPABIONTA GRAGEAS	1	2.5	2.5
18023	CLORFENAMINA 4MG BLSTX10	1	2	2
18025		1	60	60
18026	PEDIALYTE MAX SABOR UVA X500ML	1	10	10
18026	PEDIALYTE MAX SABOR UVA X500ML	1	10	10
18026	PEDIALYTE MAX SABOR UVA X500ML	1	10	10
18029	CONSULTA MEDICINA GENERAL DRA K.TORRES	1	45	45
18029	CONSULTA MEDICINA GENERAL DRA K.TORRES	1	45	45
18029	CONSULTA MEDICINA GENERAL DRA K.TORRES	1	45	45
18029	CONSULTA MEDICINA GENERAL DRA K.TORRES	1	45	45
18029	CONSULTA MEDICINA GENERAL DRA K.TORRES	1	45	45
18029	CONSULTA MEDICINA GENERAL DRA K.TORRES	1	45	45
18029	CONSULTA MEDICINA GENERAL DRA K.TORRES	1	45	45
18029	CONSULTA MEDICINA GENERAL DRA K.TORRES	1	45	45
18029	CONSULTA MEDICINA GENERAL DRA K.TORRES	1	45	45
18029	CONSULTA MEDICINA GENERAL DRA K.TORRES	1	45	45
18033	FOSTER INHALADOR	1	185	185
18035	VACUNA INFLUENZA PRE-VTA.	1	69	69
18035	VACUNA INFLUENZA PRE-VTA.	1	69	69
18041	BONAZOL 40MG TAB	20	2.5	50
18041	BONAZOL 40MG TAB	5	2.5	12.5
18041	BONAZOL 40MG TAB	10	2.5	25
18041	BONAZOL 40MG TAB	5	2.5	12.5
18041	BONAZOL 40MG TAB	5	2.5	12.5
18041	BONAZOL 40MG TAB	6	2.5	15
18041	BONAZOL 40MG TAB	1	2.5	2.5
18041	BONAZOL 40MG TAB	10	2.5	25
18041	BONAZOL 40MG TAB	4	2.5	10
18041	BONAZOL 40MG TAB	10	2.5	25
18042	CELEPOXX 200MG CAP	6	1	6
18042	CELEPOXX 200MG CAP	6	1	6
18042	CELEPOXX 200MG CAP	6	1	6
18043	PORTIL NF CREMA X20G	1	10	10
18044	BRONCODEX COMPUESTO JRBE X120ML	1	23	23
18044	BRONCODEX COMPUESTO JRBE X120ML	1	23	23
18047	PANTOPHARM 40MG AMP (EV)	1	30	30
18047	PANTOPHARM 40MG AMP (EV)	1	30	30
18047	PANTOPHARM 40MG AMP (EV)	1	30	30
18051	CONSULTA MEDICINA GENERAL DR M.DIAZ	1	45	45
18051	CONSULTA MEDICINA GENERAL DR M.DIAZ	1	45	45
18051	CONSULTA MEDICINA GENERAL DR M.DIAZ	1	45	45
18051	CONSULTA MEDICINA GENERAL DR M.DIAZ	1	45	45
18052	DULERGINA 5MG/5ML JRBE X100ML	1	24	24
18053	BANES 100MG/5ML SUSP.ORAL X60ML	1	15	15
18056	Z-MOL 1G TAB	1	1	1
18056	Z-MOL 1G TAB	pcr	1	1
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
